devotionals	1.2	1.07703	[3, 1, 1, 0, -1, 2, 2, 2, 1, 1]	en: 1
dickhead	-3.1	0.53852	[-4, -3, -3, -3, -4, -2, -3, -3, -3, -3]	en: 1
die	-2.9	0.9434	[-4, -3, -1, -2, -4, -3, -3, -3, -2, -4]	de: 0.7859922051429749
trudno	-1.7	0.45826	[-1, -2, -1, -2, -2, -1, -2, -2, -2, -2]	bg: 0.3515625
dostojny	2.1	1.04403	[1, 1, 1, 3, 1, 4, 2, 3, 2, 3]	hr: 0.971399188041687
dostojnicy	0.6	0.91652	[0, 0, 1, 0, 0, 0, 3, 0, 1, 1]	hr: 0.9049748182296753
dostojnik	1.9	1.3	[0, 3, 4, 2, 3, 1, 1, 3, 0, 2]	sk: 1
dire	-2.0	1.26491	[-2, -3, -3, -2, -3, -1, -1, 1, -3, -3]	fr: 0.609375
brud	-1.4	0.91652	[-1, -1, -1, 0, -3, -1, -1, -2, -3, -1]	da: 0.5703125
wada	-1.6	0.66332	[-1, -1, -3, -2, -1, -1, -2, -1, -2, -2]	so: 0.5444015860557556
distractable	-1.3	1.00499	[-2, 0, 1, -2, -2, -1, -1, -2, -2, -2]	ro: 0.8710811138153076
distractingly	-1.4	1.0198	[-4, 0, -1, -1, -1, -2, -1, -1, -2, -1]	ro: 0.660559892654419
distractive	-1.6	0.4899	[-2, -2, -1, -1, -1, -1, -2, -2, -2, -2]	ro: 1
distrustfulness	-1.6	0.66332	[-2, -1, -2, -1, -2, -1, -1, -3, -1, -2]	ro: 0.6710513830184937
dithering	-0.5	0.92195	[0, 0, 0, 0, 1, -1, -2, -2, -1, 0]	en: 1
divines	0.8	1.249	[0, 0, 3, 0, 0, 0, 3, 2, 0, 0]	fr: 0.69140625
divinise	0.5	1.36015	[0, 2, 0, 0, 0, 0, 0, -2, 2, 3]	it: 0.5125153660774231
divinize	2.3	1.00499	[4, 2, 2, 3, 4, 1, 1, 2, 2, 2]	en: 0.4670063257217407
dominants	0.2	1.16619	[0, 2, -1, 0, -1, -1, -1, 1, 1, 2]	fr: 0.66015625
dominatorzy	-0.4	1.8	[-1, -2, -2, -2, 0, 2, 2, -3, 2, 0]	en: 0.4198678731918335
dominatrices	-0.2	1.6	[-3, 0, 2, 0, -2, -2, 0, 1, 2, 0]	fr: 1
dominatrixes	0.6	1.35647	[0, 4, 0, -1, 0, 2, 1, 0, 0, 0]	en: 0.8208499550819397
los	-1.7	1.26886	[-2, -1, -1, -4, -2, -2, 1, -3, -1, -2]	es: 0.98046875
dooming	-2.8	0.4	[-2, -3, -2, -3, -3, -3, -3, -3, -3, -3]	en: 1
doomsayer	-0.7	1.41774	[2, -1, -2, -1, 1, -2, -2, -1, 1, -2]	en: 1
doomsayers	-1.7	0.78102	[-1, -2, -3, 0, -2, -2, -2, -1, -2, -2]	en: 1
doomsdayer	-2.2	1.249	[-3, -1, -4, -3, -4, -3, -1, -1, -1, -1]	en: 1
doomster	-2.2	0.87178	[-2, -1, -2, -3, -1, -3, -1, -3, -3, -3]	nl: 1
doomsters	-1.6	0.8	[-3, -1, -2, -2, 0, -2, -2, -1, -1, -2]	nl: 1
doomy	-1.1	1.37477	[2, -2, -1, -2, -2, -2, -2, 1, -1, -2]	en: 1
dorkier	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -2, -1, -1]	lb: 0.2548570930957794
dork	-0.5	0.67082	[-1, 1, -1, -1, -1, -1, 0, 0, -1, 0]	en: 0.859375
dorky	-1.1	1.04403	[-1, 0, -1, 1, -1, -1, -3, -2, -2, -1]	en: 1
doubtingly	-1.4	0.4899	[-2, -2, -1, -1, -1, -1, -1, -2, -2, -1]	ht: 0.8984375
douche	-1.5	1.68819	[-3, -2, -3, 1, 1, -2, -3, -2, 1, -3]	fr: 0.5992217659950256
dupek	-3.0	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]	eu: 0.8176802396774292
strach	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -3, -1, -1, -2]	cs: 0.4609375
dredy	-0.4	0.66332	[0, 0, 0, 0, 0, -1, -2, 0, -1, 0]	cs: 1
dredy	-0.2	0.9798	[0, 0, 0, 0, 0, -1, -2, 2, 0, -1]	cs: 1
dreadnoughts	-0.4	0.66332	[0, -1, -1, 0, 0, 0, 0, 0, -2, 0]	en: 1
dullish	-1.1	0.53852	[-2, -1, -1, -1, -1, -1, -1, -1, 0, -2]	lv: 1
dulls	-1.0	0.44721	[-1, -1, -1, -1, -1, -1, 0, -1, -1, -2]	lv: 0.76953125
dullsville	-2.4	0.8	[-2, -2, -4, -3, -2, -2, -3, -2, -3, -1]	en: 0.6021741032600403
dully	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -2]	sw: 0.5390625
dumbfounders	-1.0	0.89443	[-1, -3, -1, 0, -2, 0, -1, 0, -1, -1]	en: 1
dumbhead	-2.6	0.66332	[-3, -4, -3, -2, -2, -3, -3, -2, -2, -2]	ga: 0.49390897154808044
dumbwaiters	-0.1	0.3	[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]	en: 1
dumping	-1.3	1.1	[-3, -2, -2, 0, -2, -1, -1, 1, -1, -2]	en: 0.76171875
dumpish	-1.8	0.6	[-2, -1, -2, -3, -2, -2, -1, -2, -2, -1]	lv: 1
dynamizmy	1.2	0.9798	[2, 0, 2, 0, 0, 2, 2, 2, 0, 2]	en: 0.5918083786964417
dynamista	1.4	1.0198	[0, 2, 0, 2, 0, 1, 3, 2, 2, 2]	en: 0.29381778836250305
dynamicy	0.9	0.83066	[1, 0, 0, 0, 0, 2, 2, 1, 2, 1]	en: 0.8752118349075317
dynamit	0.7	2.2383	[-3, 2, 3, 1, 2, 0, 2, 2, 2, -4]	de: 0.3607843220233917
dynamiter	-1.2	0.87178	[-1, 0, -1, -1, -2, 0, -1, -1, -2, -3]	fr: 1
dynamitery	0.4	1.42829	[0, 0, 0, -3, 1, 0, 2, 2, 2, 0]	en: 0.6011647582054138
dynamity	-0.3	1.73494	[0, 0, 4, -1, -1, 0, 0, 0, -2, -3]	en: 0.8445547223091125
dynamometr	0.3	0.64031	[0, 0, 0, 0, 1, 0, 0, 2, 0, 0]	en: 0.6922449469566345
dynamometry	0.3	0.45826	[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]	en: 1
dynamometria	0.6	1.28062	[-2, 0, 0, 0, 0, 2, 2, 2, 0, 2]	en: 0.36880481243133545
dynama	0.3	0.64031	[1, 0, 0, 0, 0, 0, 0, 0, 2, 0]	cs: 0.94140625
dynamotor	0.6	0.91652	[0, 2, 0, 0, 0, 0, 2, 0, 2, 0]	da: 0.4357420802116394
dysfunkcja	-1.8	0.6	[-2, -3, -2, -1, -2, -1, -2, -1, -2, -2]	en: 1
spokojny	1.5	1.0247	[2, 1, 1, 2, 1, 0, 3, 2, 0, 3]	sk: 0.55859375
sztaluga	0.3	0.45826	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]	hu: 0.5862240791320801
serwitut	1.6	0.91652	[0, 1, 2, 3, 2, 1, 2, 1, 3, 1]	af: 1
ekstaza	3.3	1.18743	[4, 4, 3, 4, 4, 0, 3, 3, 4, 4]	ru: 1
ekstaza	2.9	1.75784	[4, 3, 3, 4, 4, 2, -2, 3, 4, 4]	ru: 1
ekstaza	2.9	0.83066	[1, 3, 4, 4, 3, 3, 3, 2, 3, 3]	ru: 1
effin	-2.3	1.18743	[0, -3, -3, -3, -2, -1, -4, -1, -3, -3]	en: 0.5725489854812622
egotisms	-1.0	0.7746	[-1, -1, -1, -1, -1, 0, 0, -1, -3, -1]	lv: 1
elegances	1.8	0.6	[2, 2, 1, 1, 2, 2, 2, 3, 2, 1]	lv: 0.96875
encouragements	2.1	0.7	[3, 2, 3, 2, 1, 2, 3, 2, 2, 1]	fr: 0.96875
encourager	1.5	0.5	[2, 1, 2, 1, 1, 2, 1, 1, 2, 2]	fr: 1
energie	0.9	1.04403	[1, 0, 0, 2, 0, 1, 3, 2, 0, 0]	de: 0.23643410205841064
energizations	1.5	1.11803	[1, 0, 3, 1, 3, 0, 1, 1, 2, 3]	de: 0.2625097632408142
energizer	2.1	0.53852	[3, 2, 2, 2, 2, 2, 2, 3, 1, 2]	en: 0.8482490181922913
energia	1.1	0.83066	[0, 2, 0, 2, 1, 1, 2, 1, 2, 0]	pt: 0.34251970052719116
engagements	0.6	0.8	[1, 0, 0, 2, 0, 2, 0, 0, 1, 0]	fr: 0.6015625
engager	1.1	0.7	[1, 1, 0, 2, 1, 0, 2, 1, 2, 1]	fr: 1
ennui	-1.2	0.6	[-1, -1, -1, -2, -1, -1, -2, -1, 0, -2]	fr: 0.94921875
enrage	-2.6	0.91652	[-3, -3, -3, -4, -1, -1, -3, -2, -3, -3]	fr: 0.6015625
komik	1.6	1.2	[1, 4, 2, 2, 0, 0, 1, 3, 1, 2]	tr: 0.618677020072937
envier	-1.0	0.7746	[-1, -2, -2, -1, -1, 1, -1, -1, -1, -1]	fr: 1
enviers	-1.1	1.13578	[-3, -1, 0, -3, -1, -1, -1, -1, 1, -1]	fr: 1
envies	-0.8	0.9798	[-1, -2, -2, 1, -1, 1, -1, -1, -1, -1]	fr: 1
euforia	3.3	0.9	[4, 4, 3, 3, 3, 4, 4, 4, 1, 3]	es: 0.25968992710113525
euforyk	3.2	0.87178	[3, 4, 3, 3, 3, 4, 4, 4, 1, 3]	ro: 1
excellences	2.5	0.92195	[4, 2, 2, 2, 4, 3, 2, 2, 3, 1]	fr: 0.6484375
ekscelencje	2.4	0.4899	[3, 2, 3, 3, 2, 2, 2, 2, 3, 2]	eo: 1
ekscelencja	2.5	0.80623	[4, 2, 3, 3, 2, 3, 1, 3, 2, 2]	eo: 1
excitant	1.8	1.16619	[1, 0, 1, 3, 2, 0, 3, 3, 2, 3]	fr: 0.8301157355308533
excitants	1.2	0.9798	[1, 0, 1, 2, 2, 2, 1, -1, 2, 2]	fr: 0.96875
exciter	1.9	0.9434	[3, 2, 3, 1, 0, 1, 2, 3, 2, 2]	vi: 0.9019607901573181
excitor	0.5	0.67082	[2, 0, 0, 0, 1, 1, 1, 0, 0, 0]	en: 1
aspirator	-1.3	0.64031	[-1, -1, 0, -1, -2, -1, -1, -2, -2, -2]	ro: 0.7677165865898132
raduje	2.8	1.07703	[4, 3, 3, 3, 0, 2, 3, 4, 3, 3]	bs: 0.46875
expose	-0.6	0.8	[-1, -1, 0, 0, -2, 1, -1, 0, -1, -1]	en: 0.8203125
exultant	3.0	1.18322	[4, 4, 3, 0, 3, 4, 3, 3, 2, 4]	la: 0.41015625
fab	2.0	1.0	[2, 1, 1, 3, 1, 2, 2, 4, 3, 1]	en: 0.8365758657455444
fag	-2.1	0.83066	[-3, -1, -2, -4, -2, -2, -2, -1, -2, -2]	no: 0.4313725531101227
faille	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	fr: 1
faithed	1.3	1.00499	[3, 2, 1, 2, 1, 2, -1, 1, 1, 1]	gd: 1
spadanie	-0.6	1.8	[-2, -2, -1, 0, -1, 3, -3, 2, 0, -2]	bg: 1
fantastico	0.4	1.49666	[0, 0, 2, 0, 2, -2, 1, -1, -1, 3]	it: 0.8984375
farsa	-1.7	0.45826	[-2, -2, -1, -2, -2, -1, -1, -2, -2, -2]	ro: 0.39370080828666687
fatalizm	-0.6	1.8	[0, 0, -3, -4, -1, 1, 0, 2, -2, 1]	ro: 0.3013570010662079
fatalizmy	-1.7	0.9	[-2, -4, -2, -2, -2, -1, -1, -1, -1, -1]	en: 0.6529086828231812
fatalista	-0.5	1.56525	[0, 0, -1, -4, -1, 2, 0, 1, -2, 0]	es: 1
fatigues	-1.3	1.00499	[-2, -1, -1, -2, -1, 1, -3, -2, -1, -1]	fr: 0.5157480239868164
faultfinders	-1.5	0.80623	[-2, -2, -1, -3, -2, -1, 0, -1, -1, -2]	sw: 0.4573642909526825
favor	1.7	0.64031	[2, 2, 2, 2, 2, 2, 0, 1, 2, 2]	es: 0.3893130123615265
favorer	1.3	1.18743	[2, 2, 1, 1, -2, 1, 2, 2, 2, 2]	it: 0.4906637370586395
strach	-2.2	0.6	[-2, -3, -2, -3, -2, -1, -2, -3, -2, -2]	cs: 0.4609375
najstraszniejszy	-2.5	1.0247	[-3, -3, -4, -4, -3, -2, -1, -2, -2, -1]	hr: 0.8021482229232788
strach	-1.8	0.87178	[-1, -1, -1, -2, -2, -1, -4, -2, -2, -2]	cs: 0.4609375
srogi	-0.4	1.56205	[1, 1, -2, -3, -1, 2, 1, -2, -1, 0]	hi: 0.2990223169326782
fervid	0.5	2.20227	[4, -2, 1, -2, 4, 0, -1, 2, 1, -2]	en: 1
festivalgoer	1.3	1.1	[1, 3, 2, 3, 0, 0, 1, 2, 0, 1]	it: 0.32596832513809204
gody	2.1	0.7	[1, 2, 1, 2, 3, 2, 3, 3, 2, 2]	ru: 1
feudalizm	-0.9	1.37477	[-2, -3, -2, -3, 0, 0, 1, 0, 0, 0]	ro: 0.11364905536174774
feudalisms	-0.2	0.74833	[0, 0, 0, 0, 0, 0, -1, 0, -2, 1]	es: 0.11423729360103607
feudalista	-0.9	1.13578	[-2, -2, -2, -2, 0, 0, 1, 0, 0, -2]	es: 0.24105900526046753
feudalizm	-0.5	1.28452	[1, -1, 0, -1, 1, 0, -3, -2, 1, -1]	ro: 0.11364905536174774
feudalization	-0.3	1.18743	[-2, -2, 0, 0, 2, 0, -1, -1, 1, 0]	ro: 0.32009249925613403
feudalize	-0.5	0.92195	[-1, 0, -1, 0, -2, 0, 1, 0, 0, -2]	ro: 0.22534948587417603
feudalizes	-0.1	0.53852	[0, 0, -1, 0, -1, 0, 0, 0, 1, 0]	pt: 0.19882284104824066
feudalizing	-0.7	1.34536	[2, -2, -1, 0, 0, -2, -1, -2, 1, -2]	ro: 0.22802962362766266
feudally	-0.6	0.66332	[0, 0, -1, -1, 0, -1, 0, -1, -2, 0]	it: 0.25464168190956116
feudaries	-0.3	0.9	[0, 0, 0, -2, -2, 0, 0, 0, 0, 1]	gd: 1
feudary	-0.8	0.74833	[0, 0, -1, -1, -2, 0, -1, 0, -2, -1]	gd: 1
feudatoria	-0.5	0.92195	[-3, 0, -1, 0, 0, 0, 0, -1, 0, 0]	it: 1
feud	-2.2	0.6	[-2, -2, -2, -1, -3, -3, -2, -3, -2, -2]	en: 1
feud	-1.6	0.66332	[-2, -1, -2, -2, -1, -1, -3, -1, -2, -1]	en: 1
feudist	-1.1	0.83066	[-2, 0, -3, -1, -1, -1, 0, -1, -1, -1]	la: 1
feudists	-0.7	0.9	[0, 0, -1, 0, 0, -2, -2, 0, -2, 0]	la: 0.9706372618675232
fiasko	-2.3	0.64031	[-2, -2, -3, -3, -2, -3, -1, -3, -2, -2]	sv: 0.2890625
fiesta	2.1	0.7	[3, 2, 1, 2, 2, 1, 3, 3, 2, 2]	es: 0.6615384221076965
fiestas	1.5	1.0247	[3, 0, 3, 1, 0, 2, 2, 1, 2, 1]	es: 0.9305019378662109
flirt	1.7	0.64031	[3, 1, 1, 2, 2, 1, 2, 1, 2, 2]	en: 0.4826255142688751
flirt	-0.1	1.64012	[0, -4, 1, 0, 0, -2, 1, 1, 2, 0]	en: 0.4826255142688751
flirter	-0.4	1.85472	[1, 2, -1, 0, 1, 1, -3, -3, -3, 1]	fr: 0.828125
flirters	0.6	2.10713	[1, 4, 0, 1, 2, 1, -4, 2, 1, -2]	da: 0.2800663113594055
flirciarz	-0.1	1.37477	[-2, 1, 1, 1, 1, -2, 1, -1, -2, 1]	en: 0.24136444926261902
oblany	-2.1	0.9434	[-4, -1, -3, -2, -1, -1, -3, -2, -2, -2]	ru: 0.7110273838043213
flunker	-1.9	1.04403	[-4, -1, -3, -2, -1, -1, -3, -2, -1, -1]	no: 0.9877066016197205
flunkers	-1.6	0.8	[-2, -1, -3, -2, 0, -1, -1, -2, -2, -2]	no: 0.9074133038520813
fagas	-1.8	0.9798	[-4, -1, -3, -2, -1, -1, -2, -2, -1, -1]	ro: 0.6015625
flunkeys	-0.6	1.2	[-2, -1, -1, 2, -1, 0, -1, -2, 1, -1]	en: 1
flunkies	-1.4	1.11355	[-2, -2, 0, -3, 1, -2, -1, -2, -1, -2]	en: 1
flunking	-1.5	0.92195	[-2, -1, -1, -3, -1, -1, 0, -2, -3, -1]	en: 1
flunks	-1.8	1.32665	[0, -2, -3, -3, -2, -3, -2, -1, 1, -3]	lv: 0.2786908745765686
foehns	0.2	0.4	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]	af: 0.36119332909584045
pianista	-1.8	0.6	[-2, -3, -1, -2, -2, -2, -2, -1, -1, -2]	it: 0.2924901247024536
foemen	-0.3	1.18743	[0, 0, -1, 0, 0, -2, -2, -1, 2, 1]	nl: 0.4201053977012634
foetal	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]	fr: 0.7890625
foetor	-3.0	0.89443	[-3, -4, -2, -3, -3, -1, -4, -4, -3, -3]	la: 1
foetors	-2.1	1.04403	[-2, -3, -1, -3, -2, -2, 0, -4, -2, -2]	la: 1
foetus	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]	fr: 0.643410861492157
fond	1.9	0.83066	[2, 3, 2, 3, 1, 1, 3, 2, 1, 1]	fr: 0.4406130313873291
zakazana	-1.8	0.74833	[-1, -2, -2, -2, -1, -1, -3, -3, -2, -1]	bs: 0.643410861492157
foughten	-1.9	1.3	[-1, -3, 0, -2, -4, -3, -2, 0, -1, -3]	en: 1
franticness	-0.7	1.18743	[-1, -2, 2, -1, -1, -1, 1, -2, -1, -1]	cs: 0.7944310307502747
pstry	-1.2	1.32665	[-2, -2, 1, 0, -1, -2, -3, 1, -2, -2]	en: 0.6973733305931091
freakouts	-1.5	0.92195	[-2, -2, -1, -1, -2, -2, -2, 1, -2, -2]	en: 1
freebase	-0.1	1.44568	[2, 0, -2, 1, -3, 0, -1, 0, 1, 1]	en: 0.91015625
freebased	0.8	1.16619	[2, 0, -1, 0, 3, 0, 1, 2, 1, 0]	en: 0.954983115196228
freebases	0.8	1.249	[2, 0, -1, 0, 2, 0, 0, 3, 2, 0]	en: 0.8056367039680481
gratis	1.3	0.78102	[1, 2, 1, 1, 1, 0, 3, 2, 1, 1]	nl: 0.1906614750623703
freebees	1.3	1.26886	[2, 2, -2, 2, 2, 2, 0, 2, 1, 2]	en: 0.7433775067329407
gratis	1.8	0.9798	[2, 1, 3, 2, 2, 4, 1, 1, 1, 1]	nl: 0.1906614750623703
freeboot	-0.7	1.67631	[1, -2, -3, -2, -1, -2, -1, 2, -1, 2]	fr: 0.9800336360931396
freebooters	-0.2	1.32665	[-1, -3, 1, 0, -2, 1, 0, 1, 0, 1]	en: 1
freebooting	-0.8	1.249	[-2, -2, -1, 2, -1, -1, -1, 1, -2, -1]	fr: 0.9309849143028259
freedman	1.1	0.9434	[1, 2, 0, 1, 2, 1, 3, 0, 0, 1]	en: 1
freedwomen	1.3	0.78102	[2, 0, 2, 0, 2, 1, 1, 1, 2, 2]	en: 0.4387975335121155
freelancerzy	0.4	0.66332	[0, 0, 0, 2, 0, 0, 0, 1, 1, 0]	en: 0.31099843978881836
freelances	0.7	0.9	[1, 0, 0, 0, 0, 2, 2, 0, 2, 0]	fr: 0.7890625
freeloader	-0.7	1.00499	[-2, 0, -1, -2, -1, 1, -1, 1, -1, -1]	en: 1
freeloading	-1.3	2.0025	[1, -2, -4, -2, -3, -3, 1, 2, 0, -3]	en: 1
freemartin	-0.5	0.92195	[0, 0, 0, -1, 0, -1, 0, 0, -3, 0]	en: 1
masoni	0.7	0.78102	[0, 1, 0, 0, 0, 1, 1, 0, 2, 2]	ro: 0.3050193190574646
masoneria	0.3	0.64031	[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]	ro: 0.921875
freemen	1.5	0.67082	[1, 1, 0, 2, 2, 2, 2, 2, 1, 2]	en: 1
freenesses	1.7	0.78102	[1, 2, 1, 2, 2, 2, 3, 2, 2, 0]	de: 0.5586619973182678
freers	1.0	0.89443	[0, 1, 1, 2, 3, 1, 0, 1, 0, 1]	af: 0.4989679753780365
frezje	0.4	0.66332	[0, 0, 0, 1, 1, 2, 0, 0, 0, 0]	fy: 1
freestyle	0.7	0.9	[2, 0, 1, 0, 2, 0, 0, 2, 0, 0]	en: 0.7276264429092407
freestyler	0.4	0.91652	[0, 0, 0, 0, 1, 0, 0, 0, 0, 3]	en: 0.62109375
freestylery	0.8	0.87178	[2, 1, 0, 0, 0, 1, 0, 2, 2, 0]	en: 1
freestyles	0.3	0.64031	[0, 0, 0, 0, 1, 0, 0, 0, 0, 2]	fr: 0.921875
freewheeler	0.2	0.87178	[-2, 1, 0, 0, 0, 1, 1, 1, 0, 0]	en: 1
freewriting	0.8	1.07703	[0, 2, 0, 0, 1, 0, 3, 0, 2, 0]	en: 0.9745165109634399
strach	-1.6	1.35647	[-2, -1, 0, -3, -2, -4, 1, -1, -2, -2]	cs: 0.4609375
frustruje	-1.9	0.7	[-1, -1, -3, -2, -1, -2, -2, -2, -3, -2]	en: 0.18629413843154907
frustrująco	-2.0	0.63246	[-1, -3, -2, -2, -2, -2, -2, -3, -2, -1]	en: 0.343321830034256
fucktard	-3.1	0.9434	[-4, -4, -4, -3, -4, -2, -4, -2, -2, -2]	en: 0.9541923403739929
fud	-1.1	1.37477	[-1, -3, -1, -1, -3, -2, 2, 0, -1, -1]	ga: 0.7272727489471436
fuked	-2.5	0.92195	[-2, -3, -3, -3, -3, -3, 0, -3, -3, -2]	ml: 1
opar	-1.2	1.16619	[0, 0, 0, -2, -3, -2, -1, -3, -1, 0]	bn: 0.98828125
bezwonny	0.3	0.64031	[0, 0, 0, 1, 0, 0, 0, 2, 0, 0]	lb: 1
fumelike	-0.7	1.18743	[0, 0, -3, 0, 0, -2, -1, -2, 1, 0]	st: 0.40837234258651733
fumer	0.7	0.9	[2, 1, 0, 1, 0, 2, 0, -1, 1, 1]	fr: 1
fumery	-0.8	0.6	[0, -1, -1, -2, -1, 0, 0, -1, -1, -1]	en: 0.9491976499557495
fumet	0.4	1.0198	[2, 0, 0, -1, 0, 1, -1, 0, 2, 1]	fr: 0.80859375
fumets	-0.4	0.66332	[0, -1, 0, -1, 0, 0, -2, 0, 0, 0]	ca: 1
fumette	-0.6	1.11355	[-2, -2, 0, -1, -1, 2, 0, 0, -1, -1]	it: 1
funner	2.2	0.74833	[2, 2, 3, 4, 1, 2, 2, 2, 2, 2]	en: 1
funniness	1.8	0.9798	[3, 2, 3, 2, 2, 1, 3, 0, 1, 1]	is: 1
funninesses	1.6	0.91652	[1, 3, 0, 3, 1, 2, 1, 2, 2, 1]	is: 1
funning	1.8	0.9798	[2, 2, 1, 2, 1, 4, 0, 2, 2, 2]	is: 1
funnymen	1.3	1.1	[2, 1, 1, 0, 0, 3, 3, 1, 2, 0]	en: 1
furia	-2.7	0.78102	[-4, -3, -2, -2, -2, -3, -4, -2, -3, -2]	es: 0.3968871533870697
knebel	-1.4	1.0198	[-2, -2, -1, -2, 0, -2, -3, 0, 0, -2]	de: 0.78125
maniak	-0.8	0.9798	[0, 0, 0, -2, -3, -1, -1, 0, 0, -1]	id: 0.62109375
geekier	0.2	1.4	[0, 3, -1, -1, -1, 1, 2, 1, -1, -1]	af: 0.6056411266326904
geekiest	-0.1	0.9434	[1, -1, -1, -1, -1, 1, 1, 1, 0, -1]	af: 0.47982057929039
generosities	2.6	0.4899	[3, 3, 2, 3, 2, 3, 2, 3, 2, 3]	es: 0.4927286207675934
genial	1.8	0.6	[3, 1, 2, 1, 2, 2, 1, 2, 2, 2]	es: 0.53125
prezent	1.9	0.53852	[2, 1, 2, 2, 2, 1, 2, 3, 2, 2]	ro: 0.6771653294563293
chichot	1.8	0.9798	[2, 2, 2, 2, 2, 3, 2, -1, 2, 2]	hi: 0.8201542496681213
chichoty	1.4	0.4899	[1, 2, 2, 1, 2, 1, 1, 1, 1, 2]	hi: 0.6994288563728333
chichocze	0.8	1.249	[1, 2, 2, 1, -1, 1, 1, 2, -2, 1]	es: 0.42201846837997437
chichot	1.0	1.41421	[1, 2, -2, 1, 2, 3, 1, -1, 2, 1]	hi: 0.8201542496681213
giver	1.4	0.66332	[1, 2, 2, 0, 1, 2, 1, 2, 1, 2]	da: 0.9609375
glamour	1.3	1.1	[0, 1, 4, 1, 0, 2, 1, 2, 1, 1]	en: 0.2890625
glamour	1.8	0.74833	[1, 2, 2, 2, 2, 2, 0, 2, 3, 2]	en: 0.2890625
glamour	2.1	1.04403	[1, 3, 2, 4, 2, 2, 0, 2, 3, 2]	en: 0.2890625
glamorising	1.2	1.16619	[3, 2, 0, 3, 1, 2, 0, 1, 0, 0]	ht: 1
glamour	1.6	0.91652	[2, 2, 3, 0, 3, 1, 2, 1, 1, 1]	en: 0.2890625
glamour	1.7	1.1	[1, 2, 1, 4, 2, 0, 3, 1, 2, 1]	en: 0.2890625
glamour	2.1	1.04403	[3, 2, 1, 2, 4, 2, 2, 0, 3, 2]	en: 0.2890625
glamour	2.4	1.0198	[3, 2, 2, 3, 4, 3, 2, 0, 3, 2]	en: 0.2890625
glamourizery	1.6	1.11355	[4, 1, 1, 1, 1, 2, 0, 2, 3, 1]	en: 0.6664485335350037
glamour	2.4	1.2	[3, 2, 2, 4, 4, 1, 2, 0, 3, 3]	en: 0.2890625
glamour	1.8	1.16619	[3, 0, 1, 2, 3, 2, 1, 0, 3, 3]	en: 0.2890625
glamors	1.4	0.66332	[1, 1, 2, 2, 2, 1, 2, 2, 0, 1]	en: 1
glamourize	0.8	1.32665	[2, 1, 0, 1, 0, 4, 0, 0, -1, 1]	en: 0.5698518753051758
bez glamour	-1.6	1.49666	[-4, -1, -1, -2, -2, -3, -2, -1, 2, -2]	hr: 0.46725887060165405
glamours	1.9	0.83066	[1, 3, 2, 2, 3, 2, 1, 1, 3, 1]	en: 1
mroki	-1.0	1.09545	[-1, -2, -2, -1, -1, -2, 2, -1, -1, -1]	sw: 1
mroki	-0.9	1.57797	[3, -2, -1, -2, -2, -2, 1, -2, -1, -1]	sw: 1
glorifier	2.3	1.00499	[1, 4, 1, 2, 4, 2, 3, 2, 2, 2]	fr: 1
aureola	1.5	1.36015	[2, 4, 1, 2, 0, -1, 1, 3, 2, 1]	es: 0.69921875
glorioles	1.2	0.87178	[0, 2, 0, 2, 0, 1, 2, 2, 1, 2]	en: 0.5528532266616821
gn8	0.6	0.66332	[1, 1, 0, 0, 0, 0, 2, 1, 0, 1]	ar: 0.23783403635025024
cholera	-2.5	1.28452	[0, -3, -3, -4, -3, -1, -4, -1, -3, -3]	en: 0.73046875
cholera	-2.4	0.91652	[-2, -3, -1, -1, -2, -2, -4, -3, -3, -3]	en: 0.73046875
cholera	-2.1	1.51327	[-3, -2, -4, 2, -2, -3, -3, -2, -2, -2]	en: 0.73046875
gracefuller	2.2	0.74833	[2, 3, 2, 2, 1, 2, 3, 1, 3, 3]	en: 1
gracile	1.7	0.78102	[1, 3, 2, 1, 2, 3, 2, 1, 1, 1]	it: 0.87109375
graciles	0.6	0.8	[0, 0, 0, 0, 0, 0, 2, 1, 2, 1]	la: 1
gracilis	0.4	0.66332	[0, 0, 0, 0, 0, 1, 0, 1, 0, 2]	gl: 0.87109375
gracioso	1.0	0.63246	[2, 2, 1, 1, 1, 1, 0, 1, 0, 1]	es: 0.8984375
grand	2.0	0.63246	[2, 2, 3, 1, 2, 2, 2, 2, 3, 1]	fr: 0.4474708139896393
grand	1.1	0.83066	[0, 1, 1, 0, 1, 1, 2, 1, 3, 1]	fr: 0.4474708139896393
grandees	1.2	0.87178	[0, 2, 2, 1, 0, 1, 0, 2, 2, 2]	en: 1
